,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
7867,Shot Chart Detail,0021501011,8,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,84,237,1,0,20160316,GSW,NYK
7868,Shot Chart Detail,0021501011,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-11,257,1,1,20160316,GSW,NYK
7869,Shot Chart Detail,0021501011,43,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-179,272,1,0,20160316,GSW,NYK
7870,Shot Chart Detail,0021501011,68,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,5,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,92,41,1,1,20160316,GSW,NYK
7871,Shot Chart Detail,0021501011,81,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,52,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,16,1,1,20160316,GSW,NYK
7872,Shot Chart Detail,0021501011,98,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,34,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-158,218,1,1,20160316,GSW,NYK
7873,Shot Chart Detail,0021501011,100,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,54,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-45,264,1,1,20160316,GSW,NYK
7874,Shot Chart Detail,0021501011,102,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,26,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-186,237,1,1,20160316,GSW,NYK
7875,Shot Chart Detail,0021501011,112,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-209,203,1,0,20160316,GSW,NYK
7876,Shot Chart Detail,0021501011,189,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,79,244,1,1,20160316,GSW,NYK
7877,Shot Chart Detail,0021501011,204,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,25,Made Shot,Driving Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,96,61,1,1,20160316,GSW,NYK
7878,Shot Chart Detail,0021501011,217,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,130,242,1,0,20160316,GSW,NYK
7879,Shot Chart Detail,0021501011,234,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,19,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,138,115,1,0,20160316,GSW,NYK
7880,Shot Chart Detail,0021501011,256,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,8,1,1,20160316,GSW,NYK
7881,Shot Chart Detail,0021501011,266,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,202,151,1,1,20160316,GSW,NYK
7882,Shot Chart Detail,0021501011,269,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,23,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,46,1,0,20160316,GSW,NYK
7883,Shot Chart Detail,0021501011,294,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,16,Missed Shot,Driving Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,26,1,0,20160316,GSW,NYK
7884,Shot Chart Detail,0021501011,308,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,53,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,16,1,0,20160316,GSW,NYK
7885,Shot Chart Detail,0021501011,323,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,7,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,154,1,1,20160316,GSW,NYK
7886,Shot Chart Detail,0021501011,328,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,25,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,7,1,1,20160316,GSW,NYK
7887,Shot Chart Detail,0021501026,8,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-223,100,1,1,20160318,DAL,GSW
7888,Shot Chart Detail,0021501026,19,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-132,214,1,1,20160318,DAL,GSW
7889,Shot Chart Detail,0021501026,22,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,-1,1,1,20160318,DAL,GSW
7890,Shot Chart Detail,0021501026,65,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,174,174,1,0,20160318,DAL,GSW
7891,Shot Chart Detail,0021501026,79,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,2,1,0,20160318,DAL,GSW
7892,Shot Chart Detail,0021501026,104,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-24,205,1,0,20160318,DAL,GSW
7893,Shot Chart Detail,0021501026,111,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-6,1,0,20160318,DAL,GSW
7894,Shot Chart Detail,0021501026,118,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-217,110,1,1,20160318,DAL,GSW
7895,Shot Chart Detail,0021501026,122,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,163,264,1,1,20160318,DAL,GSW
7896,Shot Chart Detail,0021501026,241,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,32,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,2,1,0,20160318,DAL,GSW
7897,Shot Chart Detail,0021501026,261,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,46,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,-1,1,1,20160318,DAL,GSW
7898,Shot Chart Detail,0021501026,271,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,20,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,21,1,0,20160318,DAL,GSW
7899,Shot Chart Detail,0021501026,273,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,13,Made Shot,Turnaround Bank shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,7,1,1,20160318,DAL,GSW
7900,Shot Chart Detail,0021501026,290,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,30,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-5,1,1,20160318,DAL,GSW
7901,Shot Chart Detail,0021501026,299,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-135,223,1,0,20160318,DAL,GSW
7902,Shot Chart Detail,0021501026,316,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,25,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,2,1,0,20160318,DAL,GSW
7903,Shot Chart Detail,0021501026,327,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-6,85,1,1,20160318,DAL,GSW
7904,Shot Chart Detail,0021501026,350,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,0,1,1,20160318,DAL,GSW
7905,Shot Chart Detail,0021501026,383,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,182,169,1,0,20160318,DAL,GSW
7906,Shot Chart Detail,0021501026,422,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,74,242,1,0,20160318,DAL,GSW
7907,Shot Chart Detail,0021501026,440,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-4,82,1,0,20160318,DAL,GSW
7908,Shot Chart Detail,0021501026,444,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-219,106,1,0,20160318,DAL,GSW
7909,Shot Chart Detail,0021501026,519,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,47,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,60,62,1,0,20160318,DAL,GSW
7910,Shot Chart Detail,0021501026,523,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,2,1,1,20160318,DAL,GSW
7911,Shot Chart Detail,0021501026,532,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,13,Missed Shot,Driving Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,7,1,0,20160318,DAL,GSW
7912,Shot Chart Detail,0021501026,543,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,58,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,8,1,1,20160318,DAL,GSW
7913,Shot Chart Detail,0021501036,17,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-204,188,1,0,20160319,SAS,GSW
7914,Shot Chart Detail,0021501036,46,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,177,205,1,0,20160319,SAS,GSW
7915,Shot Chart Detail,0021501036,54,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,2,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,1,20160319,SAS,GSW
7916,Shot Chart Detail,0021501036,56,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-19,242,1,0,20160319,SAS,GSW
7917,Shot Chart Detail,0021501036,140,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-143,198,1,0,20160319,SAS,GSW
7918,Shot Chart Detail,0021501036,169,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,207,160,1,0,20160319,SAS,GSW
7919,Shot Chart Detail,0021501036,173,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,58,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,0,1,0,20160319,SAS,GSW
7920,Shot Chart Detail,0021501036,188,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,43,1,1,20160319,SAS,GSW
7921,Shot Chart Detail,0021501036,207,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,53,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,8,1,0,20160319,SAS,GSW
7922,Shot Chart Detail,0021501036,232,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,38,177,341,1,0,20160319,SAS,GSW
7923,Shot Chart Detail,0021501036,257,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-140,213,1,0,20160319,SAS,GSW
7924,Shot Chart Detail,0021501036,287,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,2,1,1,20160319,SAS,GSW
7925,Shot Chart Detail,0021501036,294,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,182,210,1,1,20160319,SAS,GSW
7926,Shot Chart Detail,0021501036,296,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,41,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,0,20160319,SAS,GSW
7927,Shot Chart Detail,0021501036,422,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,171,198,1,0,20160319,SAS,GSW
7928,Shot Chart Detail,0021501036,458,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,1,282,1,0,20160319,SAS,GSW
7929,Shot Chart Detail,0021501036,471,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,197,164,1,0,20160319,SAS,GSW
7930,Shot Chart Detail,0021501036,480,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,238,115,1,0,20160319,SAS,GSW
7931,Shot Chart Detail,0021501050,36,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,41,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,171,144,1,1,20160321,MIN,GSW
7932,Shot Chart Detail,0021501050,40,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,82,232,1,0,20160321,MIN,GSW
7933,Shot Chart Detail,0021501050,43,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-192,165,1,0,20160321,MIN,GSW
7934,Shot Chart Detail,0021501050,49,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,23,1,0,20160321,MIN,GSW
7935,Shot Chart Detail,0021501050,54,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,35,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,86,232,1,1,20160321,MIN,GSW
7936,Shot Chart Detail,0021501050,73,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,48,11,1,0,20160321,MIN,GSW
7937,Shot Chart Detail,0021501050,105,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,7,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-140,134,1,0,20160321,MIN,GSW
7938,Shot Chart Detail,0021501050,107,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,105,228,1,0,20160321,MIN,GSW
7939,Shot Chart Detail,0021501050,227,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20160321,MIN,GSW
7940,Shot Chart Detail,0021501050,243,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,16,1,1,20160321,MIN,GSW
7941,Shot Chart Detail,0021501050,255,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-210,203,1,0,20160321,MIN,GSW
7942,Shot Chart Detail,0021501050,277,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-106,154,1,0,20160321,MIN,GSW
7943,Shot Chart Detail,0021501050,322,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-107,237,1,1,20160321,MIN,GSW
7944,Shot Chart Detail,0021501050,329,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,19,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,16,1,1,20160321,MIN,GSW
7945,Shot Chart Detail,0021501050,363,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,173,213,1,0,20160321,MIN,GSW
7946,Shot Chart Detail,0021501050,499,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-81,244,1,0,20160321,MIN,GSW
7947,Shot Chart Detail,0021501050,502,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-179,190,1,0,20160321,MIN,GSW
7948,Shot Chart Detail,0021501066,29,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,45,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,13,1,1,20160323,GSW,LAC
7949,Shot Chart Detail,0021501066,58,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-27,278,1,0,20160323,GSW,LAC
7950,Shot Chart Detail,0021501066,66,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-110,149,1,0,20160323,GSW,LAC
7951,Shot Chart Detail,0021501066,71,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,5,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,13,1,1,20160323,GSW,LAC
7952,Shot Chart Detail,0021501066,96,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,18,1,1,20160323,GSW,LAC
7953,Shot Chart Detail,0021501066,119,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,220,146,1,0,20160323,GSW,LAC
7954,Shot Chart Detail,0021501066,122,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,2,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160323,GSW,LAC
7955,Shot Chart Detail,0021501066,191,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,40,257,1,0,20160323,GSW,LAC
7956,Shot Chart Detail,0021501066,194,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,50,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,7,1,1,20160323,GSW,LAC
7957,Shot Chart Detail,0021501066,217,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,1,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-210,136,1,1,20160323,GSW,LAC
7958,Shot Chart Detail,0021501066,221,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,228,1,0,20160323,GSW,LAC
7959,Shot Chart Detail,0021501066,231,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,122,190,1,0,20160323,GSW,LAC
7960,Shot Chart Detail,0021501066,239,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,40,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,8,1,1,20160323,GSW,LAC
7961,Shot Chart Detail,0021501066,284,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-168,200,1,1,20160323,GSW,LAC
7962,Shot Chart Detail,0021501066,320,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,158,203,1,0,20160323,GSW,LAC
7963,Shot Chart Detail,0021501066,327,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,1,20160323,GSW,LAC
7964,Shot Chart Detail,0021501066,361,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,26,1,0,20160323,GSW,LAC
